name,category,address,city,state,postcode,phone,email,facebook,osm_type,osm_id,osm_url,latitude,longitude,source_region,confidence_score,no_website_signal,verification_status,search_query,verification_error
Lake Effect Bait & Tackle,shop:fishing,3680 Delaware Avenue,Buffalo,NY,14217,+1 716 768 1939,,,node,9664222199,https://www.openstreetmap.org/node/9664222199,42.9843455,-78.8732685,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lake Effect Bait & Tackle""","No cached search result for ""Lake Effect Bait & Tackle"""
Lake Life Accessories,shop:gift,5953 Big Tree Road,Lakeville,NY,14480,+15853467300,,,way,827714887,https://www.openstreetmap.org/way/827714887,42.8334985,-77.6957185,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lake Life Accessories""","No cached search result for ""Lake Life Accessories"""
Lancaster School District Offices,office:educational_institution,177 Central Avenue,Lancaster,NY,14086,+1-716-686-3200,,,way,97024623,https://www.openstreetmap.org/way/97024623,42.9077692,-78.6712284,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lancaster School District Offices""","No cached search result for ""Lancaster School District Offices"""
Lego,shop:toys,131B Eastview Mall Drive,Victor,NY,14564,+1 585-223-9686,,,node,11878281583,https://www.openstreetmap.org/node/11878281583,43.0297558,-77.4448708,Ontario County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lego""","No cached search result for ""Lego"""
Lemoncello Italian Restaurant & Bar,amenity:restaurant,137 West Commercial Street,East Rochester,NY,14445,+1 585-385-8565,,,way,423691196,https://www.openstreetmap.org/way/423691196,43.1136377,-77.4865616,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lemoncello Italian Restaurant & Bar""","No cached search result for ""Lemoncello Italian Restaurant & Bar"""
Lock 34,amenity:bar,80 Main Street,Lockport,NY,14094,+1-716-433-4222,,,node,5624965521,https://www.openstreetmap.org/node/5624965521,43.1700732,-78.6910841,Niagara County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lock 34""","No cached search result for ""Lock 34"""
Lucky DeVille Tattoo Co.,shop:tattoo,2333 Niagara Falls Boulevard,Buffalo,NY,14228,+1 716 389 2539,,,node,9118610626,https://www.openstreetmap.org/node/9118610626,43.0177771,-78.8218055,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lucky DeVille Tattoo Co.""","No cached search result for ""Lucky DeVille Tattoo Co."""
Lutz's Carwash,amenity:car_wash,4906 South Park Avenue,Hamburg,NY,14075,+1-716-312-0044,,,way,1386903786,https://www.openstreetmap.org/way/1386903786,42.7635487,-78.8235567,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Lutz's Carwash""","No cached search result for ""Lutz's Carwash"""
Luxury Lashes,shop:hairdresser,3267 Bailey Avenue,Buffalo,NY,14215,+1-716-304-0480,,,way,1020802121,https://www.openstreetmap.org/way/1020802121,42.9437515,-78.8133241,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Luxury Lashes""","No cached search result for ""Luxury Lashes"""
M & R Automotive Service Center Inc.,shop:car_repair,4561 Morgan View Road,Geneseo,NY,14454,+15852431201,,,way,827529640,https://www.openstreetmap.org/way/827529640,42.7999915,-77.7794545,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""M & R Automotive Service Center Inc.""","No cached search result for ""M & R Automotive Service Center Inc."""
Madd Cutts Barbershop,shop:hairdresser,613 Hudson Avenue,Rochester,NY,14621,+1 585-623-1235,,,node,7251449864,https://www.openstreetmap.org/node/7251449864,43.1755348,-77.5989649,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Madd Cutts Barbershop""","No cached search result for ""Madd Cutts Barbershop"""
Main Hand Wash & Detail,amenity:car_wash,1712 Main Street,Buffalo,NY,14209,+17168852195,,,way,1024502699,https://www.openstreetmap.org/way/1024502699,42.9192608,-78.8607976,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Main Hand Wash & Detail""","No cached search result for ""Main Hand Wash & Detail"""
Mambrino King,amenity:cafe,640 Main Street,East Aurora,NY,14052,+1-716-655-6200,,,node,7774742359,https://www.openstreetmap.org/node/7774742359,42.7680579,-78.6107024,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mambrino King""","No cached search result for ""Mambrino King"""
"Margaret Graf Linsner, Attorney at Law",office:lawyer,33 Main Street,Livonia,NY,14487,+1-585-346-0510,,,node,3234399073,https://www.openstreetmap.org/node/3234399073,42.821903,-77.6681261,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Margaret Graf Linsner, Attorney at Law""","No cached search result for ""Margaret Graf Linsner, Attorney at Law"""
Marshalls,shop:department_store,480 Greece Ridge Center Drive,Rochester,NY,14626,+1 585-453-0380,,,node,5415863747,https://www.openstreetmap.org/node/5415863747,43.207133,-77.6889207,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Marshalls""","No cached search result for ""Marshalls"""
Maurices,shop:clothes,4271 Veteran Drive,Geneseo,NY,14454,+15852434103,,,node,8805448757,https://www.openstreetmap.org/node/8805448757,42.8016548,-77.7860801,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Maurices""","No cached search result for ""Maurices"""
Mavis Discount Tire,shop:tyres,4181 Lakeville Road,Geneseo,NY,14454,+15859916420,,,way,1132578373,https://www.openstreetmap.org/way/1132578373,42.7963519,-77.7941378,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mavis Discount Tire""","No cached search result for ""Mavis Discount Tire"""
Mayback's Deli,amenity:restaurant,1598 Niagara Falls Boulevard,Tonawanda,NY,14150,+1 716 835 0115,,,node,9802611175,https://www.openstreetmap.org/node/9802611175,42.997905,-78.822888,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mayback's Deli""","No cached search result for ""Mayback's Deli"""
McClurg's Auto - Warsaw,shop:car,2407 North Main Street,Warsaw,NY,14569,+1-866-641-2783,,,way,487535923,https://www.openstreetmap.org/way/487535923,42.7645474,-78.1265576,Wyoming County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""McClurg's Auto - Warsaw""","No cached search result for ""McClurg's Auto - Warsaw"""
Medical Claims Processors,office:financial,64 Broad Street,Tonawanda,NY,14150,+1 716 743 9681,,,way,227606808,https://www.openstreetmap.org/way/227606808,43.0192097,-78.8774457,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Medical Claims Processors""","No cached search result for ""Medical Claims Processors"""
Mendon Golf Club,leisure:golf_course,226 Mendon-Ionia Rd,Mendon,NY,14506,+1 585-624-3770,,,way,134231344,https://www.openstreetmap.org/way/134231344,42.9849296,-77.5082956,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mendon Golf Club""","No cached search result for ""Mendon Golf Club"""
Metro by T-Mobile,shop:mobile_phone,224 Elmwood Avenue,Buffalo,NY,14222,+17164242425,,,node,9360047432,https://www.openstreetmap.org/node/9360047432,42.9031197,-78.8773232,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Metro by T-Mobile""","No cached search result for ""Metro by T-Mobile"""
Metro Mattress,shop:bed,4245 Lakeville Road,Geneseo,NY,14454,+15852430730,,,node,10560429232,https://www.openstreetmap.org/node/10560429232,42.7975583,-77.7887884,Livingston County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Metro Mattress""","No cached search result for ""Metro Mattress"""
Microtel Inn & Suites,tourism:hotel,270 South Cascade Drive,Springville,NY,14141,+1 716-592-3141,,,way,629327971,https://www.openstreetmap.org/way/629327971,42.5019806,-78.688824,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Microtel Inn & Suites""","No cached search result for ""Microtel Inn & Suites"""
Mimi's Salon,shop:hairdresser,1592 Hertel Avenue,Buffalo,NY,14216,+1-716-835-7082,,,node,9289217331,https://www.openstreetmap.org/node/9289217331,42.9477974,-78.8490779,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mimi's Salon""","No cached search result for ""Mimi's Salon"""
Mira,amenity:restaurant,1081 Elmwood Avenue,Buffalo,NY,14222,+17168869081,,,way,876267721,https://www.openstreetmap.org/way/876267721,42.9267908,-78.8766951,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Mira""","No cached search result for ""Mira"""
Miracle-Ear,shop:hearing_aids,1612 Niagara Falls Boulevard,Tonawanda,NY,14150,+1 716 271 0272,,,node,9802611191,https://www.openstreetmap.org/node/9802611191,42.9985059,-78.8228665,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Miracle-Ear""","No cached search result for ""Miracle-Ear"""
Monro Muffler Brake,shop:car_repair,2865 Niagara Falls Boulevard,Buffalo,NY,14228,+1 716 514 4392,,,way,724024642,https://www.openstreetmap.org/way/724024642,43.0326446,-78.8217863,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Monro Muffler Brake""","No cached search result for ""Monro Muffler Brake"""
Monte Alban Grocery,shop:convenience,507 East Center Street,Medina,NY,14103,+1-585-798-9767,,,node,8773811557,https://www.openstreetmap.org/node/8773811557,43.2209409,-78.3735257,Orleans County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Monte Alban Grocery""","No cached search result for ""Monte Alban Grocery"""
Montgomery's Building Supplies,shop:hardware,100 Allen Street,Warsaw,NY,14569,+1-585-786-2510,,,way,478097418,https://www.openstreetmap.org/way/478097418,42.7347222,-78.1308723,Wyoming County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Montgomery's Building Supplies""","No cached search result for ""Montgomery's Building Supplies"""
"Motel 6 Buffalo, NY - Airport - Williamsville",tourism:motel,52 Freeman Road,Williamsville,NY,14221,+1 716 626 1500,,,way,915311166,https://www.openstreetmap.org/way/915311166,42.95067,-78.6925478,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Motel 6 Buffalo, NY - Airport - Williamsville""","No cached search result for ""Motel 6 Buffalo, NY - Airport - Williamsville"""
MTM Automotive,shop:car_repair,681 Phillips Road,Victor,NY,14564,+1 585-398-2274,,,way,1018685124,https://www.openstreetmap.org/way/1018685124,43.0051164,-77.4514413,Ontario County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""MTM Automotive""","No cached search result for ""MTM Automotive"""
Music Lovers Shoppe,shop:musical_instrument,1608 Niagara Falls Boulevard,Tonawanda,NY,14150,+1 716 710 8000,,,node,9802611189,https://www.openstreetmap.org/node/9802611189,42.9984037,-78.8228687,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Music Lovers Shoppe""","No cached search result for ""Music Lovers Shoppe"""
Nai Restaurant,amenity:restaurant,302 Main Street,Buffalo,NY,14202,+1-716-856-0508,,,node,9960165003,https://www.openstreetmap.org/node/9960165003,42.8824128,-78.875658,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Nai Restaurant""","No cached search result for ""Nai Restaurant"""
NAPA Auto Parts,shop:car_parts,2387 Niagara Falls Boulevard,Buffalo,NY,14228,+1 716 691 6272,,,way,639215058,https://www.openstreetmap.org/way/639215058,43.0196056,-78.8215163,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""NAPA Auto Parts""","No cached search result for ""NAPA Auto Parts"""
Natural Health Choices,shop:health_food,3734 Delaware Avenue,Buffalo,NY,14217,+1 716 873 8700,,,way,1051649843,https://www.openstreetmap.org/way/1051649843,42.9858471,-78.8734787,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Natural Health Choices""","No cached search result for ""Natural Health Choices"""
Newcomb Eastview,shop:convenience,8025 Victor-Pittsford Road,Victor,NY,14564,+1 585-223-9135,,,way,1019304065,https://www.openstreetmap.org/way/1019304065,43.0328595,-77.4436706,Ontario County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Newcomb Eastview""","No cached search result for ""Newcomb Eastview"""
Niagara Auto Specialists,shop:car_repair,236 Sweeney Street,North Tonawanda,NY,14120,+17166943333,,,way,830994471,https://www.openstreetmap.org/way/830994471,43.0233939,-78.8719399,Niagara County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Niagara Auto Specialists""","No cached search result for ""Niagara Auto Specialists"""
Nickel City Barber,shop:hairdresser,1811 Hertel Avenue,Buffalo,NY,14216,+17164014642,,,node,9289213603,https://www.openstreetmap.org/node/9289213603,42.9474643,-78.8410396,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Nickel City Barber""","No cached search result for ""Nickel City Barber"""
